,year,community,elec_efficiency,gas_efficiency,ghg_efficiency
359,2019,EDGEWATER,9.008550253297358,9.008550253297358,9.008550253297358
360,2019,EDISON PARK,5.986969536890298,5.986969536890298,5.986969536890298
361,2019,ENGLEWOOD,8.76129659644313,8.76129659644313,8.76129659644313
362,2019,FOREST GLEN,13.408991228070176,13.408991228070176,13.408991228070176
363,2019,GARFIELD RIDGE,29.49140051963053,29.49140051963053,29.49140051963053
364,2019,GRAND BOULEVARD,8.766516843023311,8.766516843023311,8.766516843023311
365,2019,GREATER GRAND CROSSING,10.580526423859016,10.580526423859016,10.580526423859016
366,2019,HERMOSA,1.3869770782213178,1.3869770782213178,1.3869770782213178
367,2019,HUMBOLDT PARK,9.71080313965095,9.71080313965095,9.71080313965095
368,2019,HYDE PARK,10.211579622979249,10.211579622979249,10.211579622979249
369,2019,IRVING PARK,11.106614517641328,11.106614517641328,11.106614517641328
370,2019,JEFFERSON PARK,15.312661046465607,15.312661046465607,15.312661046465607
371,2019,KENWOOD,5.382168281185869,5.382168281185869,5.382168281185869
372,2019,LAKEVIEW,7.913595109209695,7.913595109209695,7.913595109209695
373,2019,LINCOLN PARK,9.548324536017995,9.548324536017995,9.548324536017995
374,2019,LINCOLN SQUARE,9.31763953202001,9.31763953202001,9.31763953202001
375,2019,LOGAN SQUARE,9.799670269182117,9.799670269182117,9.799670269182117
376,2019,LOOP,13.657620988354113,13.657620988354113,13.657620988354113
377,2019,LOWER WEST SIDE,11.309883543900838,11.309883543900838,11.309883543900838
378,2019,MCKINLEY PARK,20.80165318148732,20.80165318148732,20.80165318148732
379,2019,MONTCLARE,9.880649815571667,9.880649815571667,9.880649815571667
380,2019,MORGAN PARK,27.22226297799422,27.22226297799422,27.22226297799422
381,2019,MOUNT GREENWOOD,8.45686827023863,8.45686827023863,8.45686827023863
382,2019,NEAR NORTH SIDE,10.278629888757118,10.278629888757118,10.278629888757118
383,2019,NEAR SOUTH SIDE,8.773994296626244,8.773994296626244,8.773994296626244
384,2019,NEAR WEST SIDE,9.617212998979737,9.617212998979737,9.617212998979737
385,2019,NEW CITY,11.942460698881685,11.942460698881685,11.942460698881685
386,2019,NORTH CENTER,11.382734495078878,11.382734495078878,11.382734495078878
387,2019,NORTH LAWNDALE,6.934895095205398,6.934895095205398,6.934895095205398
388,2019,NORTH PARK,12.187683813920852,12.187683813920852,12.187683813920852
389,2019,NORWOOD PARK,22.728746782069518,22.728746782069518,22.728746782069518
390,2019,OAKLAND,5.936684279139639,5.936684279139639,5.936684279139639
391,2019,OHARE,11.6409479671632,11.6409479671632,11.6409479671632
392,2019,PORTAGE PARK,12.151203588658165,12.151203588658165,12.151203588658165
393,2019,PULLMAN,10.94414655214564,10.94414655214564,10.94414655214564
394,2019,ROGERS PARK,8.787835010643956,8.787835010643956,8.787835010643956
395,2019,ROSELAND,8.260621355176186,8.260621355176186,8.260621355176186
396,2019,SOUTH DEERING,13.527952562687362,13.527952562687362,13.527952562687362
397,2019,SOUTH LAWNDALE,11.927576103098609,11.927576103098609,11.927576103098609
398,2019,SOUTH SHORE,8.57891394474611,8.57891394474611,8.57891394474611
399,2019,UPTOWN,8.421407055660737,8.421407055660737,8.421407055660737
400,2019,WASHINGTON HEIGHTS,12.43826428025337,12.43826428025337,12.43826428025337
401,2019,WASHINGTON PARK,6.488047042592787,6.488047042592787,6.488047042592787
402,2019,WEST ELSDON,20.83457164946611,20.83457164946611,20.83457164946611
403,2019,WEST ENGLEWOOD,26.929397636053345,26.929397636053345,26.929397636053345
404,2019,WEST GARFIELD PARK,14.833879270004678,14.833879270004678,14.833879270004678
405,2019,WEST LAWN,10.383458926260753,10.383458926260753,10.383458926260753
406,2019,WEST RIDGE,7.836558880244757,7.836558880244757,7.836558880244757
407,2019,WEST TOWN,10.978266863997145,10.978266863997145,10.978266863997145
408,2019,WOODLAWN,8.757836037963258,8.757836037963258,8.757836037963258
409,2020,ALBANY PARK,6.054046827974047,6.054046827974047,6.054046827974047
410,2020,ARCHER HEIGHTS,11.913071823233746,11.913071823233746,11.913071823233746
411,2020,ARMOUR SQUARE,6.631994799353246,6.631994799353246,6.631994799353246
412,2020,ASHBURN,5.902185486773912,5.902185486773912,5.902185486773912
413,2020,AUBURN GRESHAM,6.748532009744163,6.748532009744163,6.748532009744163
414,2020,AUSTIN,7.1424780332910025,7.1424780332910025,7.1424780332910025
415,2020,AVALON PARK,5.371645401403518,5.371645401403518,5.371645401403518
416,2020,AVONDALE,7.501895658017488,7.501895658017488,7.501895658017488
417,2020,BELMONT CRAGIN,7.25779225928292,7.25779225928292,7.25779225928292
418,2020,BEVERLY,3.5328288809384305,3.5328288809384305,3.5328288809384305
419,2020,BRIDGEPORT,6.423293715109847,6.423293715109847,6.423293715109847
420,2020,BRIGHTON PARK,7.102802823655204,7.102802823655204,7.102802823655204
421,2020,BURNSIDE,5.475551316687218,5.475551316687218,5.475551316687218
422,2020,CALUMET HEIGHTS,10.824357840332373,10.824357840332373,10.824357840332373
423,2020,CHATHAM,10.24287290275218,10.24287290275218,10.24287290275218
424,2020,CHICAGO LAWN,7.60770301950006,7.60770301950006,7.60770301950006
425,2020,CLEARING,6.261770612455944,6.261770612455944,6.261770612455944
426,2020,DOUGLAS,20.18340218304634,20.18340218304634,20.18340218304634
427,2020,DUNNING,7.399462371723903,7.399462371723903,7.399462371723903
428,2020,EAST GARFIELD PARK,8.042838718706404,8.042838718706404,8.042838718706404
429,2020,EAST SIDE,7.506146802994915,7.506146802994915,7.506146802994915
430,2020,EDGEWATER,6.919658419893915,6.919658419893915,6.919658419893915
431,2020,EDISON PARK,5.211431631568332,5.211431631568332,5.211431631568332
432,2020,ENGLEWOOD,7.528416824782787,7.528416824782787,7.528416824782787
433,2020,FOREST GLEN,6.451879455852891,6.451879455852891,6.451879455852891
434,2020,FULLER PARK,6.801384425141794,6.801384425141794,6.801384425141794
435,2020,GAGE PARK,6.97657079764652,6.97657079764652,6.97657079764652
436,2020,GARFIELD RIDGE,12.028235815403017,12.028235815403017,12.028235815403017
437,2020,GRAND BOULEVARD,7.247814284398495,7.247814284398495,7.247814284398495
438,2020,GREATER GRAND CROSSING,7.1473665016993255,7.1473665016993255,7.1473665016993255
439,2020,HEGEWISCH,10.236097276641672,10.236097276641672,10.236097276641672
440,2020,HERMOSA,6.171785716748642,6.171785716748642,6.171785716748642
441,2020,HUMBOLDT PARK,6.602526307685737,6.602526307685737,6.602526307685737
442,2020,HYDE PARK,7.970767880817909,7.970767880817909,7.970767880817909
443,2020,IRVING PARK,6.185112018292244,6.185112018292244,6.185112018292244
444,2020,JEFFERSON PARK,10.569932378070153,10.569932378070153,10.569932378070153
445,2020,KENWOOD,6.146503906462355,6.146503906462355,6.146503906462355
446,2020,LAKEVIEW,6.922803913588795,6.922803913588795,6.922803913588795
447,2020,LINCOLN PARK,7.517149967753153,7.517149967753153,7.517149967753153
448,2020,LINCOLN SQUARE,7.901032016934418,7.901032016934418,7.901032016934418
449,2020,LOGAN SQUARE,6.799923440335335,6.799923440335335,6.799923440335335
450,2020,LOOP,7.426418933792165,7.426418933792165,7.426418933792165
451,2020,LOWER WEST SIDE,6.435817472460617,6.435817472460617,6.435817472460617
452,2020,MCKINLEY PARK,6.196205495002944,6.196205495002944,6.196205495002944
453,2020,MONTCLARE,7.760168029849327,7.760168029849327,7.760168029849327
454,2020,MORGAN PARK,7.658091971866299,7.658091971866299,7.658091971866299
455,2020,MOUNT GREENWOOD,7.202470722512439,7.202470722512439,7.202470722512439
456,2020,NEAR NORTH SIDE,7.240814094667596,7.240814094667596,7.240814094667596
457,2020,NEAR SOUTH SIDE,6.532798737404691,6.532798737404691,6.532798737404691
458,2020,NEAR WEST SIDE,7.0937748754427306,7.0937748754427306,7.0937748754427306
459,2020,NEW CITY,7.765288768477391,7.765288768477391,7.765288768477391
460,2020,NORTH CENTER,8.43383530210917,8.43383530210917,8.43383530210917
461,2020,NORTH LAWNDALE,6.776229359496416,6.776229359496416,6.776229359496416
462,2020,NORTH PARK,7.649529166992291,7.649529166992291,7.649529166992291
463,2020,NORWOOD PARK,12.88668447698377,12.88668447698377,12.88668447698377
464,2020,OAKLAND,6.623867732133192,6.623867732133192,6.623867732133192
465,2020,OHARE,7.114712515697234,7.114712515697234,7.114712515697234
466,2020,PORTAGE PARK,9.233605505153463,9.233605505153463,9.233605505153463
467,2020,PULLMAN,12.738823347628836,12.738823347628836,12.738823347628836
468,2020,RIVERDALE,8.130101001345507,8.130101001345507,8.130101001345507
469,2020,ROGERS PARK,7.729274111120397,7.729274111120397,7.729274111120397
470,2020,ROSELAND,9.850607166466851,9.850607166466851,9.850607166466851
471,2020,SOUTH CHICAGO,6.612094733595622,6.612094733595622,6.612094733595622
472,2020,SOUTH DEERING,9.239683000755198,9.239683000755198,9.239683000755198
473,2020,SOUTH LAWNDALE,9.83665621897138,9.83665621897138,9.83665621897138
474,2020,SOUTH SHORE,7.462847479396361,7.462847479396361,7.462847479396361
475,2020,UPTOWN,6.762065510018326,6.762065510018326,6.762065510018326
476,2020,WASHINGTON HEIGHTS,9.398394824280446,9.398394824280446,9.398394824280446
477,2020,WASHINGTON PARK,6.508959357673629,6.508959357673629,6.508959357673629
478,2020,WEST ELSDON,10.056772937335204,10.056772937335204,10.056772937335204
479,2020,WEST ENGLEWOOD,7.85310038522284,7.85310038522284,7.85310038522284
480,2020,WEST GARFIELD PARK,7.909788277952954,7.909788277952954,7.909788277952954
481,2020,WEST LAWN,7.049159009643658,7.049159009643658,7.049159009643658
482,2020,WEST PULLMAN,6.319441850976597,6.319441850976597,6.319441850976597
483,2020,WEST RIDGE,6.852101097637107,6.852101097637107,6.852101097637107
484,2020,WEST TOWN,7.620392685353464,7.620392685353464,7.620392685353464
485,2020,WOODLAWN,8.807102635449516,8.807102635449516,8.807102635449516
486,2021,ALBANY PARK,5.947095310804587,5.947095310804587,5.947095310804587
487,2021,ARCHER HEIGHTS,12.600903817227428,12.600903817227428,12.600903817227428
488,2021,ARMOUR SQUARE,7.026512089444533,7.026512089444533,7.026512089444533
489,2021,ASHBURN,6.068123934112784,6.068123934112784,6.068123934112784
490,2021,AUBURN GRESHAM,6.229746800638575,6.229746800638575,6.229746800638575
491,2021,AUSTIN,7.7109518493902875,7.7109518493902875,7.7109518493902875
492,2021,AVALON PARK,3.9039106258957355,3.9039106258957355,3.9039106258957355
493,2021,AVONDALE,8.581577657061587,8.581577657061587,8.581577657061587
494,2021,BELMONT CRAGIN,6.972053622231645,6.972053622231645,6.972053622231645
495,2021,BEVERLY,5.57076539893837,5.57076539893837,5.57076539893837
496,2021,BRIDGEPORT,6.165615831896508,6.165615831896508,6.165615831896508
497,2021,BRIGHTON PARK,7.475640487063463,7.475640487063463,7.475640487063463
498,2021,BURNSIDE,3.8377210032810334,3.8377210032810334,3.8377210032810334
499,2021,CALUMET HEIGHTS,8.870588494781073,8.870588494781073,8.870588494781073
500,2021,CHATHAM,10.156418214522638,10.156418214522638,10.156418214522638
501,2021,CHICAGO LAWN,5.9101979303666585,5.9101979303666585,5.9101979303666585
502,2021,CLEARING,4.5529209033285305,4.5529209033285305,4.5529209033285305
503,2021,DOUGLAS,25.639541126114406,25.639541126114406,25.639541126114406
504,2021,DUNNING,6.434422166768878,6.434422166768878,6.434422166768878
505,2021,EAST GARFIELD PARK,8.814377711883674,8.814377711883674,8.814377711883674
506,2021,EAST SIDE,6.509820348220603,6.509820348220603,6.509820348220603
507,2021,EDGEWATER,6.4044338144775255,6.4044338144775255,6.4044338144775255
508,2021,EDISON PARK,5.172027737019935,5.172027737019935,5.172027737019935
509,2021,ENGLEWOOD,8.067844099303908,8.067844099303908,8.067844099303908
510,2021,FOREST GLEN,3.8349947078472537,3.8349947078472537,3.8349947078472537
511,2021,GAGE PARK,7.571122738660039,7.571122738660039,7.571122738660039
512,2021,GARFIELD RIDGE,10.059819741271111,10.059819741271111,10.059819741271111
513,2021,GRAND BOULEVARD,7.3885869108722915,7.3885869108722915,7.3885869108722915
514,2021,GREATER GRAND CROSSING,6.241494618534825,6.241494618534825,6.241494618534825
515,2021,HEGEWISCH,11.102608385927839,11.102608385927839,11.102608385927839
516,2021,HERMOSA,6.963684316337576,6.963684316337576,6.963684316337576
517,2021,HUMBOLDT PARK,6.372547992766063,6.372547992766063,6.372547992766063
518,2021,HYDE PARK,8.965446859039101,8.965446859039101,8.965446859039101
519,2021,IRVING PARK,5.536469197481436,5.536469197481436,5.536469197481436
520,2021,JEFFERSON PARK,9.063755236951417,9.063755236951417,9.063755236951417
521,2021,KENWOOD,5.950064983134934,5.950064983134934,5.950064983134934
522,2021,LAKEVIEW,5.963406679763499,5.963406679763499,5.963406679763499
523,2021,LINCOLN PARK,6.997165658301997,6.997165658301997,6.997165658301997
524,2021,LINCOLN SQUARE,8.375689454044473,8.375689454044473,8.375689454044473
525,2021,LOGAN SQUARE,6.4823065067368315,6.4823065067368315,6.4823065067368315
526,2021,LOOP,7.588077122956098,7.588077122956098,7.588077122956098
527,2021,LOWER WEST SIDE,8.28795359503641,8.28795359503641,8.28795359503641
528,2021,MCKINLEY PARK,9.740631261442333,9.740631261442333,9.740631261442333
529,2021,MONTCLARE,7.6518831496739965,7.6518831496739965,7.6518831496739965
530,2021,MORGAN PARK,10.602285700825574,10.602285700825574,10.602285700825574
531,2021,MOUNT GREENWOOD,6.816456050170626,6.816456050170626,6.816456050170626
532,2021,NEAR NORTH SIDE,7.072162768059462,7.072162768059462,7.072162768059462
533,2021,NEAR SOUTH SIDE,6.0102192470747156,6.0102192470747156,6.0102192470747156
534,2021,NEAR WEST SIDE,6.9083838250820415,6.9083838250820415,6.9083838250820415
535,2021,NEW CITY,7.687987374196904,7.687987374196904,7.687987374196904
536,2021,NORTH CENTER,7.527138804042171,7.527138804042171,7.527138804042171
537,2021,NORTH LAWNDALE,5.797363679863644,5.797363679863644,5.797363679863644
538,2021,NORTH PARK,7.791883004615021,7.791883004615021,7.791883004615021
539,2021,NORWOOD PARK,8.68840236992007,8.68840236992007,8.68840236992007
540,2021,OAKLAND,5.531677030792785,5.531677030792785,5.531677030792785
541,2021,OHARE,5.775828371448638,5.775828371448638,5.775828371448638
542,2021,PORTAGE PARK,6.26917482074963,6.26917482074963,6.26917482074963
543,2021,PULLMAN,14.842849540752384,14.842849540752384,14.842849540752384
544,2021,RIVERDALE,7.829541050766761,7.829541050766761,7.829541050766761
545,2021,ROGERS PARK,7.5096812321061375,7.5096812321061375,7.5096812321061375
546,2021,ROSELAND,7.300808994832672,7.300808994832672,7.300808994832672
547,2021,SOUTH CHICAGO,4.21578090342948,4.21578090342948,4.21578090342948
548,2021,SOUTH DEERING,8.934236820912515,8.934236820912515,8.934236820912515
549,2021,SOUTH LAWNDALE,9.723173137316794,9.723173137316794,9.723173137316794
550,2021,SOUTH SHORE,6.809571173154102,6.809571173154102,6.809571173154102
551,2021,UPTOWN,5.941970662208798,5.941970662208798,5.941970662208798
552,2021,WASHINGTON HEIGHTS,9.124418202999095,9.124418202999095,9.124418202999095
553,2021,WASHINGTON PARK,5.528495419308961,5.528495419308961,5.528495419308961
554,2021,WEST ELSDON,8.67809534068443,8.67809534068443,8.67809534068443
555,2021,WEST ENGLEWOOD,9.261567124254164,9.261567124254164,9.261567124254164
556,2021,WEST GARFIELD PARK,5.42968764374698,5.42968764374698,5.42968764374698
557,2021,WEST LAWN,7.374758795463572,7.374758795463572,7.374758795463572
558,2021,WEST PULLMAN,8.243354962655959,8.243354962655959,8.243354962655959
559,2021,WEST RIDGE,6.596384333497768,6.596384333497768,6.596384333497768
560,2021,WEST TOWN,6.9866180604865615,6.9866180604865615,6.9866180604865615
561,2021,WOODLAWN,10.456397355258927,10.456397355258927,10.456397355258927
562,2022,ALBANY PARK,5.953858423653613,5.953858423653613,5.953858423653613
563,2022,ARCHER HEIGHTS,10.936544300796625,10.936544300796625,10.936544300796625
564,2022,ARMOUR SQUARE,6.298098392836303,6.298098392836303,6.298098392836303
565,2022,ASHBURN,6.056809603117031,6.056809603117031,6.056809603117031
566,2022,AUBURN GRESHAM,6.784968344049256,6.784968344049256,6.784968344049256
567,2022,AUSTIN,7.028925436961674,7.028925436961674,7.028925436961674
568,2022,AVALON PARK,3.7601249365591243,3.7601249365591243,3.7601249365591243
569,2022,AVONDALE,8.996760626725035,8.996760626725035,8.996760626725035
570,2022,BELMONT CRAGIN,6.726622438790411,6.726622438790411,6.726622438790411
571,2022,BEVERLY,5.287862549519729,5.287862549519729,5.287862549519729
572,2022,BRIDGEPORT,6.42253599062571,6.42253599062571,6.42253599062571
573,2022,BRIGHTON PARK,7.167147901058077,7.167147901058077,7.167147901058077
574,2022,BURNSIDE,3.8066211572252713,3.8066211572252713,3.8066211572252713
575,2022,CALUMET HEIGHTS,9.08599802293743,9.08599802293743,9.08599802293743
576,2022,CHATHAM,7.627817224953438,7.627817224953438,7.627817224953438
577,2022,CHICAGO LAWN,7.84370813987564,7.84370813987564,7.84370813987564
578,2022,CLEARING,4.517650378402346,4.517650378402346,4.517650378402346
579,2022,DOUGLAS,8.7255905746651,8.7255905746651,8.7255905746651
580,2022,DUNNING,6.439511471264912,6.439511471264912,6.439511471264912
581,2022,EAST GARFIELD PARK,7.921658103324337,7.921658103324337,7.921658103324337
582,2022,EAST SIDE,6.900114252986848,6.900114252986848,6.900114252986848
583,2022,EDGEWATER,6.237923524327806,6.237923524327806,6.237923524327806
584,2022,EDISON PARK,5.599991445497124,5.599991445497124,5.599991445497124
585,2022,ENGLEWOOD,7.675923282115979,7.675923282115979,7.675923282115979
586,2022,FOREST GLEN,7.364647662173216,7.364647662173216,7.364647662173216
587,2022,FULLER PARK,6.363369282965939,6.363369282965939,6.363369282965939
588,2022,GAGE PARK,7.638844291095847,7.638844291095847,7.638844291095847
589,2022,GARFIELD RIDGE,8.548387454471362,8.548387454471362,8.548387454471362
590,2022,GRAND BOULEVARD,7.123084121977662,7.123084121977662,7.123084121977662
591,2022,GREATER GRAND CROSSING,6.298473551957676,6.298473551957676,6.298473551957676
592,2022,HEGEWISCH,10.462916267351424,10.462916267351424,10.462916267351424
593,2022,HERMOSA,6.430433446634998,6.430433446634998,6.430433446634998
594,2022,HUMBOLDT PARK,6.346178395407583,6.346178395407583,6.346178395407583
595,2022,HYDE PARK,9.272767232297362,9.272767232297362,9.272767232297362
596,2022,IRVING PARK,5.0978150583669875,5.0978150583669875,5.0978150583669875
597,2022,JEFFERSON PARK,5.395354441592008,5.395354441592008,5.395354441592008
598,2022,KENWOOD,6.126581743986573,6.126581743986573,6.126581743986573
599,2022,LAKEVIEW,5.944268451596779,5.944268451596779,5.944268451596779
600,2022,LINCOLN PARK,7.081381909529034,7.081381909529034,7.081381909529034
601,2022,LINCOLN SQUARE,7.889602565333958,7.889602565333958,7.889602565333958
602,2022,LOGAN SQUARE,5.862978763686857,5.862978763686857,5.862978763686857
603,2022,LOOP,7.361551115311992,7.361551115311992,7.361551115311992
604,2022,LOWER WEST SIDE,6.863547455159748,6.863547455159748,6.863547455159748
605,2022,MCKINLEY PARK,2.538158728957105,2.538158728957105,2.538158728957105
606,2022,MONTCLARE,7.096608697615421,7.096608697615421,7.096608697615421
607,2022,MORGAN PARK,9.254601943222616,9.254601943222616,9.254601943222616
608,2022,MOUNT GREENWOOD,6.711161185480194,6.711161185480194,6.711161185480194
609,2022,NEAR NORTH SIDE,6.81337723342196,6.81337723342196,6.81337723342196
610,2022,NEAR SOUTH SIDE,5.549487001679767,5.549487001679767,5.549487001679767
611,2022,NEAR WEST SIDE,6.821834854897495,6.821834854897495,6.821834854897495
612,2022,NEW CITY,6.498780508793955,6.498780508793955,6.498780508793955
613,2022,NORTH CENTER,7.015987106461154,7.015987106461154,7.015987106461154
614,2022,NORTH LAWNDALE,5.146840753927784,5.146840753927784,5.146840753927784
615,2022,NORTH PARK,7.309451822420188,7.309451822420188,7.309451822420188
616,2022,NORWOOD PARK,8.548499158518702,8.548499158518702,8.548499158518702
617,2022,OAKLAND,6.633340055980431,6.633340055980431,6.633340055980431
618,2022,OHARE,5.8324594864675365,5.8324594864675365,5.8324594864675365
619,2022,PORTAGE PARK,6.074121322542997,6.074121322542997,6.074121322542997
620,2022,PULLMAN,21.4793632245215,21.4793632245215,21.4793632245215
621,2022,RIVERDALE,9.345906630581867,9.345906630581867,9.345906630581867
622,2022,ROGERS PARK,6.684400635878858,6.684400635878858,6.684400635878858
623,2022,ROSELAND,7.422370966751554,7.422370966751554,7.422370966751554
624,2022,SOUTH CHICAGO,6.11480568771135,6.11480568771135,6.11480568771135
625,2022,SOUTH DEERING,9.830453272731601,9.830453272731601,9.830453272731601
626,2022,SOUTH LAWNDALE,8.632164892850204,8.632164892850204,8.632164892850204
627,2022,SOUTH SHORE,6.703143778632288,6.703143778632288,6.703143778632288
628,2022,UPTOWN,5.9884538707851975,5.9884538707851975,5.9884538707851975
629,2022,WASHINGTON HEIGHTS,8.026680983301201,8.026680983301201,8.026680983301201
630,2022,WASHINGTON PARK,5.675260289121326,5.675260289121326,5.675260289121326
631,2022,WEST ELSDON,8.383461463159088,8.383461463159088,8.383461463159088
632,2022,WEST ENGLEWOOD,5.774164273458441,5.774164273458441,5.774164273458441
633,2022,WEST GARFIELD PARK,7.696142652707422,7.696142652707422,7.696142652707422
634,2022,WEST LAWN,7.241512814344119,7.241512814344119,7.241512814344119
635,2022,WEST PULLMAN,6.135514677882132,6.135514677882132,6.135514677882132
636,2022,WEST RIDGE,6.411770484285489,6.411770484285489,6.411770484285489
637,2022,WEST TOWN,6.683223485126393,6.683223485126393,6.683223485126393
638,2022,WOODLAWN,9.859448608075818,9.859448608075818,9.859448608075818
